,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
128,2012-10-16 13:15,1.30473,1.30494,1.30425,1.30475,2888,1.5e-05,0.002389,1.304817,1.304536,1.3048,1.304713,1.302262,1.30268,1.303338,1.305712,1.299366,1.300174,1.300966,1.304145,1.297142,1.297981,1.2987,1.30231,0.001674,61.540522,78.619529,69.671279,0.257415,0.1286,3.185707,1.303805,1.30053,1.302168
129,2012-10-16 13:30,1.30475,1.30515,1.30401,1.3051,3589,0.000268,0.003176,1.304903,1.304697,1.304881,1.304872,1.302485,1.302911,1.303608,1.305856,1.29954,1.300368,1.301191,1.304453,1.297229,1.298122,1.298857,1.302618,0.001661,57.854328,83.482944,72.541452,0.268129,0.127581,3.371549,1.304025,1.300751,1.302388
130,2012-10-16 13:45,1.30509,1.30606,1.30489,1.30593,4463,0.000644,0.002622,1.30501,1.305049,1.305175,1.305475,1.302752,1.303198,1.303936,1.306008,1.299735,1.300586,1.301441,1.304764,1.297335,1.298277,1.29903,1.30293,0.001699,73.929133,97.537879,78.189285,0.360425,0.130403,3.55314,1.304287,1.301012,1.302649
131,2012-10-16 14:00,1.30593,1.30601,1.3038,1.3039,4141,-0.001554,0.005337,1.304883,1.304721,1.304858,1.305043,1.303004,1.303265,1.304046,1.305909,1.299902,1.300716,1.301604,1.305014,1.297419,1.298388,1.29916,1.30322,0.001546,40.411093,59.090909,49.472575,0.19595,0.118708,3.699044,1.304531,1.301256,1.302894
132,2012-10-16 14:15,1.30392,1.30452,1.3022,1.30312,5365,-0.000614,0.004324,1.304582,1.304264,1.304354,1.303794,1.303208,1.303251,1.304057,1.305556,1.300048,1.30081,1.301731,1.30519,1.297491,1.298482,1.299273,1.303479,0.001347,1.679619,44.318182,42.544984,-0.089704,0.10342,3.802268,1.304752,1.301477,1.303115
133,2012-10-16 14:30,1.30312,1.30366,1.3026,1.30289,2916,-0.000176,0.003635,1.304282,1.303871,1.30387,1.302714,1.30336,1.303217,1.304027,1.305036,1.300182,1.300892,1.301842,1.305297,1.297563,1.298569,1.29938,1.303707,0.001158,-5.928444,39.962121,40.610193,-0.15786,0.088857,3.866328,1.304927,1.301652,1.30329
134,2012-10-16 14:45,1.30288,1.30307,1.30157,1.30226,4470,-0.000476,0.003356,1.303867,1.303411,1.303293,1.302089,1.303436,1.303126,1.303922,1.304382,1.300307,1.300945,1.301924,1.305325,1.29764,1.298642,1.299473,1.3039,0.000945,-32.032402,27.756654,35.506813,-0.177835,0.072579,3.884316,1.305019,1.301744,1.303382
135,2012-10-16 15:00,1.30226,1.30324,1.30201,1.30299,3424,0.000561,0.003592,1.303515,1.303291,1.303042,1.302256,1.30356,1.303113,1.303879,1.303814,1.300446,1.301025,1.302029,1.305311,1.297727,1.298728,1.299578,1.304069,0.000827,-14.40705,31.625835,44.784031,-0.176206,0.063466,3.85328,1.305133,1.301858,1.303495
136,2012-10-16 15:15,1.30297,1.30388,1.30276,1.30369,2675,0.000553,0.004187,1.303142,1.303405,1.303092,1.303035,1.303681,1.303168,1.303892,1.303427,1.300596,1.30113,1.302156,1.305284,1.297828,1.298827,1.299697,1.304225,0.00078,14.440621,47.216036,52.365429,-0.074349,0.059888,3.771856,1.305252,1.301977,1.303615
137,2012-10-16 15:30,1.30369,1.30414,1.3033,1.30371,2307,1.5e-05,0.003641,1.30311,1.303492,1.303255,1.303723,1.303796,1.303219,1.303894,1.303197,1.300735,1.301231,1.302278,1.305247,1.297929,1.298923,1.299813,1.304368,0.000736,26.061347,47.66147,52.580076,-0.093492,0.056524,3.645423,1.305373,1.302099,1.303736
138,2012-10-16 15:45,1.30371,1.30389,1.30307,1.30345,2106,-0.000199,0.003894,1.303165,1.30348,1.303352,1.303838,1.303888,1.303241,1.303861,1.30306,1.300874,1.301318,1.302385,1.305201,1.298028,1.299013,1.299922,1.304497,0.000673,13.736588,41.870824,49.251103,-0.095042,0.051653,3.467895,1.30547,1.302195,1.303833
139,2012-10-16 16:00,1.30345,1.30401,1.30309,1.30369,2331,0.000184,0.003947,1.303298,1.30354,1.303502,1.30375,1.304011,1.303284,1.303843,1.303002,1.301015,1.301411,1.302495,1.305153,1.298124,1.299106,1.300034,1.304617,0.000635,20.737162,47.216036,52.457082,-0.081242,0.048717,3.233509,1.305584,1.302309,1.303947
140,2012-10-16 16:15,1.30369,1.3047,1.30349,1.3044,1720,0.000545,0.007035,1.303655,1.303786,1.303817,1.304037,1.304164,1.30339,1.30388,1.303084,1.301179,1.301528,1.302628,1.305122,1.298225,1.29921,1.300159,1.304736,0.000654,62.038008,63.028953,60.890624,-0.053636,0.050206,2.974292,1.305735,1.30246,1.304098
141,2012-10-16 16:30,1.3044,1.30504,1.30435,1.30471,1647,0.000238,0.004189,1.303942,1.30405,1.304118,1.304568,1.304184,1.303516,1.303932,1.303324,1.301345,1.301653,1.302766,1.305111,1.298317,1.299319,1.300287,1.304859,0.000687,90.725648,69.933185,64.098977,-0.09342,0.052696,2.716587,1.305812,1.302538,1.304175
142,2012-10-16 16:45,1.30473,1.30485,1.30437,1.30452,1196,-0.000161,0.004013,1.30408,1.304184,1.304283,1.304814,1.304163,1.303612,1.303964,1.303642,1.301503,1.301766,1.302891,1.305103,1.298413,1.299422,1.30041,1.304984,0.000689,74.367949,65.701559,60.584179,0.04755,0.052883,2.463607,1.305807,1.302532,1.304169
143,2012-10-16 17:00,1.30454,1.30491,1.30424,1.30478,1363,0.000184,0.004916,1.304258,1.304354,1.304483,1.304868,1.304173,1.303723,1.304022,1.303999,1.30167,1.301884,1.303019,1.305101,1.298514,1.299528,1.300536,1.305111,0.000704,71.985442,71.492205,63.724875,0.127387,0.054018,2.227891,1.305798,1.302523,1.30416
144,2012-10-16 17:15,1.30478,1.30516,1.3046,1.30487,1023,6.9e-05,0.005474,1.304495,1.304502,1.304658,1.304897,1.304152,1.303832,1.304089,1.304344,1.301846,1.302001,1.303145,1.305105,1.298614,1.299634,1.300662,1.305239,0.000715,82.469592,74.324324,64.843733,0.15197,0.05484,2.012243,1.30578,1.302506,1.304143
145,2012-10-16 17:30,1.30489,1.30502,1.3047,1.30493,797,3.1e-05,0.004015,1.304702,1.304624,1.304782,1.30496,1.304165,1.303937,1.304163,1.304638,1.302021,1.302116,1.303266,1.305111,1.298714,1.299739,1.300787,1.305366,0.00072,75.802141,93.593315,65.658516,0.205028,0.055226,1.822942,1.305772,1.302497,1.304134
146,2012-10-16 17:45,1.30492,1.30492,1.30468,1.30474,720,-0.000138,0.003333,1.304758,1.304657,1.304793,1.3049,1.304156,1.304013,1.304218,1.304853,1.302179,1.302219,1.303372,1.305107,1.298826,1.299838,1.300906,1.305487,0.000701,61.441336,88.300836,60.532521,0.134306,0.053736,1.661757,1.305772,1.302497,1.304134
147,2012-10-16 18:00,1.30474,1.3048,1.30435,1.30447,899,-0.000207,0.005006,1.304718,1.304604,1.304711,1.30466,1.304145,1.304057,1.304247,1.304967,1.302316,1.302307,1.303462,1.305087,1.298935,1.29993,1.301018,1.305597,0.000656,39.417056,80.779944,53.663089,0.05983,0.050305,1.530853,1.305757,1.302483,1.30412
148,2012-10-16 18:15,1.30446,1.30458,1.30433,1.30451,663,3.8e-05,0.003771,1.304717,1.304577,1.304651,1.304467,1.304133,1.3041,1.304282,1.305008,1.302464,1.302393,1.303548,1.305056,1.299044,1.300021,1.301128,1.305698,0.000617,31.167714,79.365079,54.544867,0.061363,0.047288,1.43606,1.305749,1.302474,1.304111
149,2012-10-16 18:30,1.30451,1.3048,1.30441,1.30472,764,0.000161,0.005105,1.304707,1.304618,1.304652,1.304516,1.304114,1.304159,1.304338,1.305016,1.302585,1.302485,1.303637,1.305024,1.299149,1.300114,1.301241,1.30579,0.000595,40.350871,81.666667,59.243157,0.097434,0.04567,1.376438,1.305743,1.302468,1.304106
150,2012-10-16 18:45,1.30472,1.30485,1.30406,1.30431,1291,-0.000314,0.006119,1.304613,1.30453,1.304539,1.304469,1.304033,1.304173,1.304357,1.304955,1.3027,1.302556,1.303704,1.304983,1.299247,1.300197,1.301343,1.305869,0.000539,21.654921,59.330144,48.053968,0.047557,0.041374,1.331038,1.305682,1.302407,1.304045
151,2012-10-16 19:00,1.30431,1.30439,1.30422,1.30436,779,3.8e-05,0.002182,1.304518,1.304481,1.304467,1.304367,1.304056,1.304191,1.304388,1.304854,1.30281,1.302627,1.303769,1.304938,1.299344,1.300279,1.301444,1.305935,0.000493,13.256667,61.722488,49.398762,-0.003067,0.037843,1.295577,1.30567,1.302395,1.304032
152,2012-10-16 19:15,1.30436,1.30464,1.30436,1.30456,774,0.000153,0.003618,1.304488,1.304504,1.304479,1.304397,1.304128,1.304226,1.304436,1.304755,1.302923,1.302703,1.303838,1.304899,1.29945,1.300364,1.301548,1.305992,0.000468,27.858766,71.014493,54.799514,-0.011497,0.035868,1.266855,1.305732,1.302457,1.304094
153,2012-10-16 19:30,1.30456,1.30511,1.30442,1.3049,1151,0.000261,0.005995,1.30456,1.304617,1.304596,1.304673,1.304229,1.30429,1.304509,1.304702,1.303032,1.302789,1.303916,1.304878,1.299562,1.300454,1.301656,1.306044,0.000469,49.982046,84.431138,62.624401,0.029129,0.035991,1.248011,1.30582,1.302545,1.304182
154,2012-10-16 19:45,1.3049,1.30533,1.30463,1.30503,858,0.0001,0.008159,1.304647,1.304735,1.30473,1.30499,1.304367,1.304361,1.304586,1.304709,1.303137,1.302877,1.303994,1.304876,1.29967,1.300544,1.301764,1.306092,0.000476,73.396244,76.377953,65.276392,0.01916,0.036472,1.234485,1.305955,1.30268,1.304317
155,2012-10-16 20:00,1.30501,1.30568,1.30501,1.30546,1382,0.000345,0.004848,1.30477,1.304942,1.304963,1.305351,1.30449,1.304466,1.30469,1.304803,1.303228,1.302978,1.304085,1.304903,1.299786,1.300642,1.301879,1.306142,0.000509,120.54762,86.419753,72.675901,0.045215,0.039062,1.21603,1.306087,1.302812,1.304449
156,2012-10-16 20:15,1.30545,1.30568,1.3054,1.30561,1193,0.000123,0.002347,1.304987,1.305133,1.305203,1.305644,1.304586,1.304575,1.304797,1.304964,1.303339,1.303081,1.304178,1.304961,1.299893,1.30074,1.301994,1.306195,0.000542,129.625532,95.679012,74.834419,0.05211,0.041562,1.192737,1.306193,1.302918,1.304555
157,2012-10-16 20:30,1.30562,1.3057,1.30531,1.30533,789,-0.000222,0.004943,1.305148,1.305189,1.305301,1.305634,1.304668,1.304646,1.304867,1.305125,1.303439,1.303169,1.304257,1.305033,1.299995,1.300831,1.302102,1.306247,0.000539,104.49791,77.439024,63.953002,0.04522,0.041335,1.161446,1.306279,1.303004,1.304642
158,2012-10-16 20:45,1.30533,1.30572,1.30528,1.30531,720,-1.5e-05,0.006111,1.305273,1.305224,1.305347,1.305454,1.30476,1.30471,1.304929,1.305264,1.30355,1.303253,1.30433,1.305113,1.300094,1.30092,1.302207,1.306297,0.000529,103.082685,75.301205,63.195661,0.064394,0.040564,1.121494,1.306377,1.303103,1.30474
159,2012-10-16 21:00,1.30532,1.3068,1.30525,1.30646,1032,0.000873,0.015019,1.305533,1.305577,1.305686,1.305856,1.304899,1.304876,1.30509,1.305493,1.303666,1.303379,1.304444,1.305225,1.300204,1.301029,1.302333,1.306358,0.000607,178.184636,87.591241,79.389181,0.149481,0.046526,1.087073,1.306506,1.303231,1.304869
160,2012-10-16 21:15,1.30646,1.30977,1.30642,1.30907,2213,0.001998,0.015138,1.306207,1.306575,1.306697,1.307663,1.305132,1.305276,1.305488,1.306054,1.303836,1.303602,1.304656,1.305432,1.300343,1.301189,1.302508,1.306454,0.000869,235.474228,87.740806,90.42343,0.333405,0.066613,1.082458,1.306717,1.303442,1.30508
161,2012-10-16 21:30,1.30909,1.30966,1.30898,1.30966,1357,0.000435,0.005011,1.306907,1.307456,1.307683,1.309601,1.30538,1.305693,1.305919,1.306867,1.304052,1.30384,1.304884,1.305728,1.300487,1.301356,1.302693,1.306586,0.001112,192.649418,98.073555,91.59684,0.410179,0.085185,1.111133,1.306954,1.303679,1.305316
162,2012-10-16 21:45,1.30965,1.30987,1.30935,1.30977,996,9.2e-05,0.005221,1.3076,1.308117,1.308501,1.310547,1.305642,1.306082,1.306337,1.307786,1.304266,1.304072,1.305109,1.306091,1.300636,1.301523,1.302877,1.306748,0.001298,150.474172,98.27883,91.81265,0.414763,0.099426,1.167565,1.307208,1.303933,1.305571
163,2012-10-16 22:00,1.30977,1.30978,1.30829,1.3085,1207,-0.00097,0.012345,1.308128,1.308227,1.308759,1.309894,1.305828,1.306312,1.306609,1.308527,1.304439,1.304246,1.305275,1.306464,1.300776,1.301661,1.303032,1.30692,0.001328,97.974,76.419966,68.408297,0.302018,0.101691,1.240773,1.307419,1.304144,1.305781
164,2012-10-16 22:15,1.3085,1.30904,1.30831,1.30876,919,0.000199,0.007943,1.308703,1.308379,1.308939,1.308988,1.306023,1.306545,1.306888,1.309073,1.3046,1.304423,1.305444,1.306842,1.300918,1.301802,1.303191,1.307101,0.001357,78.940076,80.353982,70.202577,0.295808,0.10389,1.341032,1.30761,1.304335,1.305973
165,2012-10-16 22:30,1.30876,1.30926,1.30874,1.30909,697,0.000252,0.007461,1.309142,1.308582,1.30905,1.308724,1.306231,1.306787,1.30718,1.309478,1.304771,1.304606,1.30562,1.307219,1.301063,1.301946,1.303352,1.307289,0.00139,77.790573,85.84392,72.490729,0.311104,0.10644,1.476139,1.307817,1.304543,1.30618
166,2012-10-16 22:45,1.30909,1.30988,1.30908,1.30974,817,0.000497,0.009792,1.309253,1.308913,1.30922,1.309238,1.306481,1.307069,1.307515,1.309841,1.304941,1.304807,1.305815,1.307599,1.301213,1.3021,1.303524,1.307488,0.001453,82.257954,97.435897,76.578353,0.327854,0.111186,1.650382,1.308057,1.304782,1.306419
167,2012-10-16 23:00,1.3097,1.3097,1.30918,1.30933,692,-0.000283,0.007514,1.309198,1.309032,1.309242,1.309574,1.306724,1.307284,1.307786,1.310118,1.305099,1.304985,1.305987,1.307957,1.301361,1.302244,1.303685,1.307689,0.001452,67.986449,89.52381,69.104934,0.284924,0.111133,1.861286,1.3083,1.305025,1.306662
168,2012-10-16 23:15,1.30935,1.31232,1.3093,1.31193,2058,0.00197,0.014674,1.309558,1.30986,1.310023,1.310786,1.307095,1.307726,1.308282,1.310564,1.305306,1.305257,1.306255,1.308367,1.301536,1.302435,1.303894,1.307915,0.001643,104.044998,94.664843,81.975782,0.505619,0.125674,2.120372,1.308635,1.305361,1.306998
169,2012-10-16 23:30,1.31194,1.31214,1.31121,1.31144,1758,-0.000381,0.00529,1.310048,1.310312,1.31056,1.311753,1.307431,1.30808,1.308695,1.311006,1.30551,1.3055,1.306495,1.308803,1.301703,1.302614,1.30409,1.308154,0.001734,98.697536,87.553041,75.166332,0.46962,0.132637,2.391144,1.308983,1.305708,1.307346
170,2012-10-16 23:45,1.31143,1.31164,1.31055,1.31056,1181,-0.000663,0.009229,1.310348,1.310383,1.310707,1.311619,1.307744,1.308316,1.308993,1.311285,1.305694,1.305698,1.306694,1.309231,1.301857,1.302771,1.304266,1.30839,0.001716,71.861657,75.106082,64.127887,0.313825,0.131213,2.647063,1.309309,1.306034,1.307671
171,2012-10-17 00:00,1.31055,1.31055,1.30959,1.31007,1599,-0.000366,0.006004,1.310512,1.310293,1.310627,1.310683,1.308029,1.308483,1.309215,1.311376,1.30581,1.305869,1.306865,1.30963,1.302005,1.302916,1.304428,1.308617,0.001643,45.707592,68.175389,58.59902,0.07639,0.125614,2.88057,1.309596,1.306321,1.307959
172,2012-10-17 00:15,1.31006,1.31032,1.30961,1.31012,1123,4.6e-05,0.006322,1.310575,1.310244,1.310515,1.309991,1.308307,1.308639,1.309414,1.31132,1.305913,1.306036,1.307034,1.309994,1.302152,1.303058,1.304589,1.308835,0.001571,41.803974,68.882603,59.01506,0.035124,0.120099,3.105358,1.309871,1.306596,1.308233
173,2012-10-17 00:30,1.31011,1.31035,1.30947,1.3096,990,-0.000389,0.008889,1.31062,1.31006,1.310237,1.30959,1.308542,1.308731,1.309537,1.311152,1.306013,1.306176,1.307179,1.310304,1.302278,1.303188,1.304737,1.30904,0.001455,34.132652,53.898305,52.664344,-0.012979,0.111241,3.320226,1.310121,1.306846,1.308483
174,2012-10-17 00:45,1.3096,1.30974,1.30923,1.30944,1529,-0.000122,0.003336,1.310205,1.309883,1.3099,1.309365,1.308762,1.308798,1.309623,1.310911,1.306096,1.306304,1.307313,1.310556,1.302405,1.303312,1.304878,1.30923,0.001335,23.122402,28.53598,50.726326,0.071838,0.102058,3.507101,1.310344,1.307069,1.308707
175,2012-10-17 01:00,1.30944,1.31042,1.30944,1.3102,1089,0.00058,0.008999,1.309998,1.309973,1.309898,1.309635,1.309,1.308932,1.30976,1.310709,1.306207,1.306457,1.307474,1.310773,1.302538,1.303448,1.305033,1.309414,0.001287,40.323286,47.394541,58.996324,0.110028,0.098331,3.652117,1.310576,1.307301,1.308939
176,2012-10-17 01:15,1.3102,1.31086,1.31002,1.3102,973,0.0,0.008633,1.309938,1.310038,1.309956,1.310059,1.309229,1.309053,1.309874,1.310536,1.306313,1.306604,1.307631,1.31096,1.302675,1.303582,1.305184,1.30959,0.001234,51.811355,47.394541,58.996324,0.084792,0.094289,3.752886,1.310816,1.307541,1.309178
177,2012-10-17 01:30,1.31019,1.31084,1.31018,1.3104,1247,0.00016,0.005293,1.309993,1.310142,1.310088,1.310405,1.309482,1.309181,1.309986,1.310415,1.306427,1.306752,1.307791,1.311129,1.302811,1.303717,1.305337,1.30976,0.001194,58.520014,52.119701,61.273571,0.050392,0.091265,3.793994,1.311067,1.307792,1.30943
178,2012-10-17 01:45,1.3104,1.31052,1.30958,1.30967,913,-0.000557,0.010296,1.309918,1.310007,1.309995,1.310176,1.309701,1.309227,1.310003,1.310243,1.306525,1.306867,1.307918,1.311258,1.302946,1.303835,1.305473,1.309917,0.001092,39.47186,25.977654,49.658504,0.025967,0.083409,3.769696,1.311292,1.308017,1.309654
179,2012-10-17 02:00,1.30967,1.31,1.30952,1.30971,702,3.1e-05,0.006838,1.309937,1.309922,1.309936,1.309794,1.309863,1.309273,1.310004,1.310064,1.306617,1.306978,1.308043,1.311351,1.303079,1.303951,1.305607,1.310062,0.001002,37.448916,19.444444,50.254695,-0.169216,0.076547,3.701504,1.31147,1.308195,1.309833
180,2012-10-17 02:15,1.30971,1.31038,1.30968,1.3099,865,0.000145,0.008092,1.310013,1.309916,1.309925,1.309677,1.309904,1.309333,1.310008,1.309935,1.306697,1.307093,1.308172,1.311416,1.303216,1.304069,1.305742,1.310202,0.000935,57.117139,22.929936,53.286777,-0.117428,0.071456,3.60273,1.311549,1.308274,1.309911
181,2012-10-17 02:30,1.3099,1.30995,1.30936,1.30973,577,-0.00013,0.010225,1.309935,1.309863,1.309844,1.309705,1.309908,1.309371,1.309991,1.309839,1.306813,1.307196,1.308291,1.311448,1.303358,1.304181,1.305871,1.310334,0.000859,26.773958,16.18123,50.132147,-0.063332,0.065618,3.471983,1.311561,1.308286,1.309924
182,2012-10-17 02:45,1.30973,1.30989,1.30902,1.30905,812,-0.000519,0.010714,1.309743,1.30963,1.309591,1.309404,1.309872,1.30934,1.30991,1.309707,1.306932,1.307269,1.308378,1.311429,1.30349,1.304277,1.305984,1.310452,0.000735,-5.463896,0.961538,39.373828,-0.077858,0.056154,3.301126,1.311544,1.308269,1.309906
183,2012-10-17 03:00,1.30907,1.30961,1.30907,1.3093,1234,0.000176,0.004376,1.30956,1.309536,1.309465,1.309156,1.309912,1.309336,1.309855,1.309574,1.30706,1.307349,1.308471,1.311371,1.303621,1.304377,1.306099,1.310559,0.00065,-4.574177,10.687023,44.432409,-0.06259,0.049622,3.101188,1.311567,1.308292,1.30993
184,2012-10-17 03:15,1.30934,1.30983,1.30903,1.30963,1132,0.000221,0.007067,1.309553,1.309563,1.309485,1.309279,1.309955,1.309364,1.309828,1.309478,1.307208,1.307438,1.308572,1.311291,1.303757,1.304481,1.306218,1.310659,0.000601,11.072937,33.152174,50.697909,0.002291,0.045949,2.891407,1.311607,1.308332,1.309969
185,2012-10-17 03:30,1.30963,1.31001,1.30933,1.30934,940,-0.000221,0.007234,1.309492,1.309499,1.309424,1.309411,1.309968,1.309362,1.30977,1.309384,1.307335,1.307513,1.308656,1.311185,1.30389,1.304577,1.306329,1.310748,0.000534,16.551951,17.391304,45.496251,-0.007637,0.040781,2.67479,1.311633,1.308359,1.309996
186,2012-10-17 03:45,1.30934,1.30967,1.30921,1.30929,443,-3.8e-05,0.010384,1.30939,1.309439,1.309366,1.309386,1.309946,1.309355,1.309705,1.309304,1.307447,1.307582,1.308732,1.31106,1.304021,1.30467,1.306435,1.310826,0.000471,-1.277945,14.673913,44.586187,-0.069455,0.035963,2.448823,1.311625,1.30835,1.309987
187,2012-10-17 04:00,1.30928,1.30933,1.3088,1.30893,733,-0.000267,0.007231,1.309257,1.309294,1.309235,1.309121,1.309926,1.309315,1.309608,1.309199,1.307551,1.307635,1.308791,1.310912,1.304143,1.304755,1.306533,1.310891,0.000387,-34.847432,6.31068,38.232706,-0.096932,0.029585,2.224173,1.311605,1.308331,1.309968
188,2012-10-17 04:15,1.30893,1.30914,1.30862,1.30864,998,-0.000222,0.00521,1.309188,1.309107,1.309059,1.308755,1.309761,1.30925,1.309486,1.309058,1.307655,1.307675,1.308833,1.310742,1.304264,1.304832,1.306622,1.31094,0.000294,-52.862544,0.892857,33.761028,-0.13431,0.022485,2.005414,1.311486,1.308211,1.309849
189,2012-10-17 04:30,1.30864,1.30893,1.30857,1.30883,1155,0.000145,0.003117,1.30911,1.309028,1.308956,1.308617,1.30963,1.30921,1.309397,1.308928,1.307758,1.30772,1.308879,1.310564,1.304386,1.304911,1.306712,1.310976,0.000233,-59.381802,11.353712,39.141954,-0.064138,0.017823,1.790261,1.311345,1.30807,1.309708
190,2012-10-17 04:45,1.30885,1.30924,1.30882,1.30888,912,2.3e-05,0.004605,1.308985,1.308986,1.30889,1.308708,1.309547,1.309179,1.309326,1.308821,1.307847,1.307765,1.308923,1.310381,1.304513,1.304989,1.306801,1.311003,0.000187,-34.831447,13.656388,40.606972,-0.063373,0.014271,1.578338,1.311248,1.307974,1.309611
191,2012-10-17 05:00,1.30889,1.30913,1.30869,1.30903,888,0.000107,0.004955,1.308933,1.308998,1.308903,1.308912,1.309494,1.309165,1.309277,1.308763,1.307934,1.307815,1.30897,1.310201,1.304639,1.305069,1.306891,1.311022,0.00016,-34.609841,23.589744,45.17543,-0.066417,0.01224,1.377151,1.311192,1.307918,1.309555
192,2012-10-17 05:15,1.30902,1.30958,1.30881,1.30953,739,0.00039,0.010419,1.308973,1.30915,1.309074,1.309287,1.309465,1.3092,1.30928,1.308802,1.308034,1.307882,1.309032,1.310043,1.304768,1.305158,1.306987,1.31104,0.000177,12.357628,53.038674,57.691953,-0.01527,0.013557,1.19777,1.311157,1.307882,1.30952
193,2012-10-17 05:30,1.30953,1.30953,1.30932,1.30941,725,-9.2e-05,0.002897,1.309053,1.309224,1.309199,1.309529,1.309455,1.30922,1.309275,1.308884,1.308126,1.307942,1.309086,1.3099,1.304898,1.305242,1.307079,1.311055,0.000179,25.480093,46.40884,54.261441,0.027501,0.013702,1.028518,1.311138,1.307863,1.3095
194,2012-10-17 05:45,1.30941,1.31006,1.3089,1.30896,1384,-0.000344,0.008382,1.309107,1.309149,1.309172,1.30935,1.309432,1.309195,1.309228,1.308937,1.308208,1.307982,1.309119,1.309764,1.305027,1.305315,1.30716,1.311063,0.000143,8.819998,26.174497,43.157459,-0.025968,0.010918,0.863149,1.311129,1.307855,1.309492
195,2012-10-17 06:00,1.30896,1.30926,1.30846,1.3087,1970,-0.000199,0.004061,1.309085,1.309021,1.309056,1.308916,1.309356,1.309148,1.309158,1.308939,1.308284,1.30801,1.309138,1.309629,1.305152,1.305383,1.307232,1.311062,9.2e-05,-53.705721,15.0,37.97649,-0.071012,0.007028,0.699736,1.311069,1.307794,1.309431
196,2012-10-17 06:15,1.30872,1.31016,1.30871,1.30995,2204,0.00094,0.006579,1.309263,1.309286,1.309303,1.309207,1.309344,1.309224,1.309214,1.309036,1.308388,1.308086,1.309204,1.309533,1.305283,1.305473,1.307327,1.311066,0.000151,55.446681,87.647059,62.769819,0.046588,0.011516,0.557908,1.311031,1.307756,1.309394
197,2012-10-17 06:30,1.30994,1.31105,1.3096,1.31096,3134,0.000779,0.004627,1.309585,1.309764,1.309788,1.310282,1.309372,1.309389,1.309368,1.309316,1.308518,1.308199,1.309304,1.309498,1.305417,1.305582,1.30744,1.311086,0.000276,174.058863,96.525097,72.877771,0.12755,0.021055,0.445339,1.311034,1.307759,1.309397
198,2012-10-17 06:45,1.31095,1.31133,1.31046,1.31071,2342,-0.000183,0.003715,1.309782,1.310035,1.310109,1.311051,1.309424,1.309515,1.309496,1.309679,1.308642,1.308297,1.30939,1.309506,1.305553,1.305683,1.307545,1.311116,0.00035,163.582077,78.397213,67.633373,0.135989,0.026763,0.357158,1.31108,1.307805,1.309442
199,2012-10-17 07:00,1.31073,1.31183,1.31029,1.31162,3480,0.000679,0.004425,1.31015,1.310488,1.310634,1.311594,1.30952,1.309716,1.309705,1.310155,1.30878,1.308428,1.309507,1.309575,1.305682,1.305801,1.307665,1.311162,0.000478,155.987662,93.768546,75.145393,0.227717,0.036472,0.301002,1.311155,1.30788,1.309518
200,2012-10-17 07:15,1.31161,1.31165,1.31058,1.31099,3020,-0.000473,0.003543,1.310488,1.310631,1.310874,1.311548,1.309574,1.309837,1.309845,1.310575,1.308913,1.308528,1.309594,1.309671,1.305806,1.305903,1.30777,1.311216,0.000522,112.449478,75.074184,63.392513,0.165033,0.039824,0.272255,1.311209,1.307934,1.309572
201,2012-10-17 07:30,1.31097,1.31112,1.3095,1.30965,3742,-0.001007,0.004329,1.310647,1.310351,1.310635,1.310621,1.30957,1.309819,1.309852,1.310765,1.309019,1.308572,1.309623,1.309751,1.305914,1.305978,1.307846,1.31126,0.000443,22.721367,35.311573,45.809021,0.058829,0.033836,0.248745,1.31123,1.307955,1.309592
202,2012-10-17 07:45,1.30965,1.30995,1.3093,1.30984,3093,0.000145,0.002102,1.310628,1.310205,1.310404,1.30976,1.30961,1.309821,1.309878,1.310803,1.309125,1.308622,1.309655,1.309816,1.306024,1.306054,1.307924,1.311295,0.000392,-10.622904,40.949555,48.161451,0.061878,0.029917,0.22973,1.311249,1.307974,1.309611
203,2012-10-17 08:00,1.30984,1.31122,1.3096,1.31114,3371,0.000992,0.004806,1.310658,1.310472,1.31055,1.310088,1.309702,1.309947,1.310024,1.310872,1.309249,1.308721,1.309734,1.309901,1.306141,1.306155,1.308025,1.311334,0.000451,63.769978,79.525223,61.392608,0.122945,0.034421,0.236953,1.311315,1.30804,1.309678
204,2012-10-17 08:15,1.31112,1.31164,1.31074,1.31099,3299,-9.9e-05,0.002728,1.310705,1.31062,1.310645,1.310823,1.309769,1.310046,1.310146,1.310969,1.309369,1.30881,1.309802,1.309996,1.306253,1.306251,1.308121,1.311375,0.00048,86.787959,75.074184,59.374966,0.120665,0.036643,0.279322,1.311396,1.308121,1.309759
205,2012-10-17 08:30,1.31099,1.31137,1.3103,1.31039,3284,-0.000458,0.003258,1.3105,1.310554,1.310555,1.310934,1.309822,1.310079,1.310205,1.311018,1.309467,1.308872,1.309842,1.310081,1.306348,1.306333,1.308203,1.311408,0.000449,46.357067,57.27003,51.55497,0.109247,0.034314,0.342071,1.311453,1.308178,1.309815
